cid,smiles
cid_281,C1=C(C(=O)NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)[C@@H](C(=O)O)NC(=O)[C@H]([C@@H]([C@H](COC(=O)N)O)O)N)O)O)C(=O)O
cid_282,C1=C(C(=O)NC(=O)N1[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)F)I
cid_283,C1=C(C2=C(N1)C(=O)N=CN2)[C@H]3[C@H]4[C@@H]([C@H](O3)CO)O[C@H](O4)CP(=O)(O)O
cid_284,C1=C(C2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=CN=C2N)I
cid_285,C1=C(C=C(C(=C1Br)O)Br)C[C@@H](C(=O)O)N
cid_286,C1=C(C=C(C(=C1Cl)N)F)S(=O)(=O)NC2=NN=C(S2)S(=O)(=O)N
cid_287,C1=C(C=C(C(=C1Cl)O)Cl)C2=CC(=C(C(=C2)Cl)O)Cl
cid_288,C1=C(C=C(C(=C1Cl)O)SC2=CC(=CC(=C2O)Cl)Cl)Cl
cid_289,C1=C(C=C(C(=C1I)O)I)C[C@@H](C(=O)O)N
cid_290,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
cid_291,C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N
cid_292,C1=C(C=C(C2=C1O[Bi]O2)O)C(=O)O
cid_293,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O
cid_294,C1=C(C=C2C(=C1Cl)C(=C(N2)C(=O)O)CCC(=O)O)Cl
cid_295,C1=C(C=C2C(=C1O)C(=O)/C(=C/C3=CC(=C(C(=C3O)Br)O)Br)/O2)O
cid_296,C1=C(N(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)O
cid_297,C1=C(N(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)CO
cid_298,C1=C(N=C(S1)C2C(C(C(O2)COP(=O)(CP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)O)C(=O)N
cid_299,C1=C(N=C(S1)C2[C@H]([C@H]([C@@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H](C(O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(=O)N
cid_300,C1=C(N=C([Se]1)C2[C@H]([C@H]([C@@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H](C(O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(=O)N
cid_301,C1=C(N=C([Se]1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(=O)N
cid_302,C1=C(N=C2C(=N1)NC(=NC2=O)N)C(C(CO)O)O
cid_303,C1=C(NC=N1)C[C@@H](C(=O)O)N
cid_304,C1=C([C@H]([C@@H]([C@H](O1)CO)O)O)O
cid_305,C1=C([C@H]([C@@H]([C@H]([C@H]1N)O)O)O)CO
cid_306,C1=C/C(=C/N=O)/NC=C1
cid_307,C1=C/C(=C\2/NC3=C(O2)C=C(C=C3)O)/C4=CC=CC(=O)C4=C1
cid_308,C1=C2C(=CC(=C1Cl)Cl)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
cid_309,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N[C@@H](N2)C(Cl)Cl
cid_310,C1=C2C(=CC(=C1O)O)OC3=CC(=C(C(=C3C2=O)O)C4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O
cid_311,C1=C2C(=NC=N1)N(C=N2)C3C(C(C(O3)CO)O)O
cid_312,C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O
cid_313,C1=CC(=C(C(=C1)CC(=O)O)N)C(=O)C2=CC=C(C=C2)Br
cid_314,C1=CC(=C(C(=C1)Cl)C2=C3C=CC(=NN3C=NC2=O)SC4=C(C=C(C=C4)F)F)Cl
cid_315,C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl
cid_316,C1=CC(=C(C(=C1)Cl)Cl)C2=NC3=C(C=NN3C(=C2)NCC4=CC=NC=C4)SC#N
cid_317,C1=CC(=C(C(=C1)F)C2=CC=C(C=C2)C(=O)O)F
cid_318,C1=CC(=C(C(=C1)F)NC(=S)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F
cid_319,C1=CC(=C(C(=C1)F)S(=O)(=O)N)F
cid_320,C1=CC(=C(C2=C1C(=O)C3=C(C=CC(=C3C2=O)O)O)O)O
cid_321,C1=CC(=C(C=C1/C=C/C2=CC(=CC(=C2)O)O)O)O
cid_322,C1=CC(=C(C=C1C(=O)O)OC(F)(F)F)NC(=O)NC(=O)C2=CC(=C(C=C2Cl)F)F
cid_323,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
cid_324,C1=CC(=C(C=C1C2=C(C=C(C=C2)Cl)Cl)C(=O)O)O
cid_325,C1=CC(=C(C=C1C2=CC=C(O2)/C=C\3/C(=O)N=C(S3)N)C(F)(F)F)S(=O)(=O)N
cid_326,C1=CC(=C(C=C1C2C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O
cid_327,C1=CC(=C(C=C1CCN)O)O
cid_328,C1=CC(=C(C=C1CO)O)OC2=C(C=C(C=C2)Cl)Cl
cid_329,C1=CC(=C(C=C1C[C@@H](C(=O)O)N)I)O
cid_330,C1=CC(=C(C=C1C[C@@H](C(=O)O)N)[N+](=O)[O-])O
cid_331,C1=CC(=C(C=C1Cl)CC2=C(C=CC(=C2)Cl)O)O
cid_332,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
cid_333,C1=CC(=C(C=C1F)OCC(=O)O)C(=S)NCC2=C(C=C(C=C2)Br)F
cid_334,C1=CC(=C(C=C1I)C(=O)O)NC(=O)C(=O)O
cid_335,C1=CC(=C(C=C1N)O)C(=O)O
cid_336,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I)I)O
cid_337,C1=CC(=C(C=C1S)C(=O)O)[N+](=O)[O-]
cid_338,C1=CC(=C(C=C1[C@@H](CN)O)O)O
cid_339,C1=CC(=C(C=C1[C@@H]([C@H](C(=O)O)N)O)O)O
cid_340,C1=CC(=C(C=C1[C@@H]2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
cid_341,C1=CC(=C(C=C1[C@H](CN)O)O)O
cid_342,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O
cid_343,C1=CC(=C(C=C1[N+](=O)[O-])OS(=O)(=O)O)O
cid_344,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])SCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N
cid_345,C1=CC(=C2C(=C1N)C(=O)C3=C(C=CC(=C3C2=O)O)O)N
cid_346,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO
cid_347,C1=CC(=CC(=C1)Br)C2=CC(=[N+]3C(=N2)C=CN3)NCC4=CC=NC=C4
cid_348,C1=CC(=CC(=C1)C(=O)N)C2=CC=C(C=C2)[C@@H](CC3=C(C=CC(=C3)F)F)N
cid_349,C1=CC(=CC(=C1)CCSC(=N)N)CCSC(=N)N
cid_350,C1=CC(=CC(=C1)CNC2=C(N=CC=C2)N)C3=CC4=C(C=C3)C=CN4
cid_351,C1=CC(=CC(=C1)Cl)C(=O)O
cid_352,C1=CC(=CC(=C1)Cl)CNCCC2=CC=C(C=C2)N=C(C3=CC=CS3)N
cid_353,C1=CC(=CC(=C1)Cl)COC2=CC3=C(C=C2)C(=CC(=O)O3)C=O
cid_354,C1=CC(=CC(=C1)Cl)C\2=CNN/C2=C/3\C=C(N=C3)C(=O)N[C@H](CO)C4=CC(=C(C=C4)F)Cl
cid_355,C1=CC(=CC(=C1)N)N
cid_356,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F
cid_357,C1=CC(=CC(=C1)NC2=NOC3=C2C=CC(=C3C(=O)NC4=CN=CN=C4)Cl)C(F)(F)F
cid_358,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)NC2=CC(=C(C=C2)OC3=CC(=C(C=C3)C(=O)O)C(=O)O)NC(=O)C4=CC(=CC=C4)[N+](=O)[O-]
cid_359,C1=CC(=CC(=C1)[N+](=O)[O-])C2=NOC(=N2)CCCC(=O)O
cid_360,C1=CC(=CC=C1/C=C/C(=O)O)C(=O)O
cid_361,C1=CC(=CC=C1/C=C/C(=O)O)O
cid_362,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O
cid_363,C1=CC(=CC=C1C#N)C2=CC=C(C=C2)OCCC(=O)NO
cid_364,C1=CC(=CC=C1C#N)N(CC2=CC(=C(C=C2)OS(=O)(=O)N)Br)N3C=NN=C3
cid_365,C1=CC(=CC=C1C(=N)N)NC(=O)NC2=CC=C(C=C2)Cl
cid_366,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N
cid_367,C1=CC(=CC=C1C(=O)NCC2=CC(=C(C(=C2)F)F)F)S(=O)(=O)N
cid_368,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N
cid_369,C1=CC(=CC=C1C(=O)O)N=[N+]=[N-]
cid_370,C1=CC(=CC=C1C(=O)O)[Hg]
cid_371,C1=CC(=CC=C1C(C(F)(F)F)(C(F)(F)F)O)NCC(F)(F)F
cid_372,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
cid_373,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O
cid_374,C1=CC(=CC=C1C2=C(C3=C(C2=O)C=C(C=C3)O)Br)O
cid_375,C1=CC(=CC=C1C2=C(C=NN2)C3=CC=NC=C3)F
cid_376,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O)O
cid_377,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)O)O)O
cid_378,C1=CC(=CC=C1C2=CC3=C(C=C2)C(=C(C=C3)O)Cl)O
cid_379,C1=CC(=CC=C1C2=CC3=C(O2)C(=CC(=C3)O)C#N)O
cid_380,C1=CC(=CC=C1C2=CC=C(O2)/C=C\3/C(=O)NC(=O)S3)S(=O)(=O)N
cid_381,C1=CC(=CC=C1C2=CN=CN2)Cl
cid_382,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O
cid_383,C1=CC(=CC=C1CBr)CBr
cid_384,C1=CC(=CC=C1CCC2=CC(=CC(=C2)O)O)O
cid_385,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl
cid_386,C1=CC(=CC=C1CCN)S(=O)(=O)F
cid_387,C1=CC(=CC=C1CCNC2=NC=NC3=C2N=CN3C4C(C(C(O4)CO)O)O)N
cid_388,C1=CC(=CC=C1CCNC2=NC=NC3=C2N=CN3C4[C@@H]([C@@H]([C@H](O4)CO)O)O)N
cid_389,C1=CC(=CC=C1CCNC2=NC=NC3=C2N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)N
cid_390,C1=CC(=CC=C1CCSC(=N)N)CCSC(=N)N
cid_391,C1=CC(=CC=C1CN(C2=CC=C(C=C2)C#N)N3C=NN=C3)OS(=O)(=O)N
cid_392,C1=CC(=CC=C1CN)NC(=O)C(=O)O
cid_393,C1=CC(=CC=C1CNC(=O)C2=CC=C(C=C2)S(=O)(=O)N)F
cid_394,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl
cid_395,C1=CC(=CC=C1CSC[C@@H](C(=O)O)NC(=O)N[C@@H](CCC(=O)O)C(=O)O)F
cid_396,C1=CC(=CC=C1C[C@@H](C(=O)N)NC(=O)CSC2=CC=C(C=C2)Cl)N=C(N)N
cid_397,C1=CC(=CC=C1C[C@@H](C(=O)NS(=O)(=O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CN=C4N)O)O)N)O
cid_398,C1=CC(=CC=C1C[C@@H](C(=O)O)N)I
cid_399,C1=CC(=CC=C1C[C@@H](C(=O)O)N)O
cid_400,C1=CC(=CC=C1C[C@@H](C(=O)O)N)OP(=O)(O)O
cid_401,C1=CC(=CC=C1C[C@H](C(=O)O)N)Cl
cid_402,C1=CC(=CC=C1N)[As](=O)(O)O
cid_403,C1=CC(=CC=C1N=C(N)NO)Cl
cid_404,C1=CC(=CC=C1NC2=CN=CC(=N2)Cl)S(=O)(=O)N
cid_405,C1=CC(=CC=C1OCC(CO)O)Cl
cid_406,C1=CC(=CC=C1[C@@H](CN)O)O
cid_407,C1=CC(=CC=C1[C@H](CN=[N+]=[N-])O)[N+](=O)[O-]
cid_408,C1=CC(=CC=C1[C@H](CO)O)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl
cid_409,C1=CC(=CC=C1[N+](=O)[O-])O
cid_410,C1=CC(=CN=C1)C(=O)N
cid_411,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(=O)N
cid_412,C1=CC(=C[N+](=C1)[C@@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(=O)N
cid_413,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(O)OP(=O)(O)OC[C@@H]6[C@H]([C@H]([C@@H](O6)N7C=NC8=C7N=CN=C8N)O)O
cid_414,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)O)O)[O-])C(=S)N
cid_415,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)[N+]4=CNC5=C4N=CN=C5N)O)O)O)O)C(=O)N
cid_416,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)OP(=O)(O)O)O)O)O)C(=O)O
cid_417,C1=CC(=NC(=C1)C(=O)O)C(=O)O
cid_418,C1=CC(=NC(=C1)N)CCC2=CC3=C(C=C2)C=CN3
cid_419,C1=CC(=NC(=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H](C(O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(=O)N
cid_420,C1=CC(=O)N(C=C1)C2=CC=C(C=C2)C(=O)NCCNC(=O)C3=CC=C(S3)Cl
cid_421,C1=CC(=S)NC=C1
cid_422,C1=CC2=C(/C(=C/3\C4=C(C=C(C=C4)Br)NC3=O)/N=C2C=C1)NO
cid_423,C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1
cid_424,C1=CC2=C(C(=C1)OP(=O)(O)O)N=C(C=C2)C#N
cid_425,C1=CC2=C(C=C(S2)C(=[NH2+])N)C(=C1)I
cid_426,C1=CC2=C(C=C1/C=C\3/C(=O)NC(=O)S3)OC(O2)(F)F
cid_427,C1=CC2=C(C=C1C(=[NH2+])N)NC(=N2)C(=O)C3=NC4=C(N3)C=C(C=C4)C(=[NH2+])N
cid_428,C1=CC2=C(C=C1C(=[NH2+])N)NC(=N2)CC3=NC4=C(N3)C=C(C=C4)C(=[NH2+])N
cid_429,C1=CC2=C(C=C1Cl)C=C(N2)C(=O)NCCOCCOCCNC(=O)C3=CC4=C(N3)C=CC(=C4)Cl
cid_430,C1=CC2=C(C=C1Cl)N=C(O2)NS(=O)(=O)C3=C(C=CC(=C3)Cl)Cl
cid_431,C1=CC2=C(C=C1Cl)N=C(S2)CN3C(=O)C=CN(C3=O)CC(=O)O
cid_432,C1=CC2=C(C=C1F)C(=CN2)CC(C(=O)O)N
cid_433,C1=CC2=C(C=C1S(=O)(=O)N)NC(=N2)C3=CSC=N3
cid_434,C1=CC2=C(C=C1[N+](=O)[O-])NN=C2
cid_435,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O
cid_436,C1=CC2=C(C=CC(=C2)C(F)(F)P(=O)(O)O)C=C1C(=O)O
cid_437,C1=CC2=C(C=CC(=C2N=C1)O)[N+](=O)[O-]
cid_438,C1=CC2=C(C=CC=C2S(=O)(=O)N)C(=C1)O
cid_439,C1=CC2=C(C=CN2)C(=C1)O
cid_440,C1=CC2=C(C=CN=C2)C(=C1)S(=O)(=O)NCCNC/C=C/C3=CC=C(C=C3)Br
cid_441,C1=CC2=C(C=CN=C2)C(=C1)S(=O)(=O)NCCNCCOCC3=CC=C(C=C3)Cl
cid_442,C1=CC2=C(N=C1)SC(=C2OCC(=O)O)C(=O)O
cid_443,C1=CC2=C(NN=C2C(=C1)[N+](=O)[O-])Br
cid_444,C1=CC2=C(NOC2=CC1=O)C3=CC(=C(C=C3O)O)Br
cid_445,C1=CC2=C3C(=C1)C(=O)N(C(=O)C3=CC=C2)CC(=O)O
cid_446,C1=CC2=C3C(=C1)C=CC4=C3C(=CC5=C4C6C(O6)[C@H]([C@H]5O)O)C=C2
cid_447,C1=CC2=C3C(=C1)C=CC4=C3C(=CC5=C4[C@@H]6[C@@H](O6)[C@@H]([C@H]5O)O)C=C2
cid_448,C1=CC2=C3C(=C1)C=CC4=C3C(=CC5=C4[C@@H]6[C@@H](O6)[C@H]([C@@H]5O)O)C=C2
cid_449,C1=CC2=C3C(=C1)C=CC4=C3C(=CC5=C4[C@H]6[C@H](O6)[C@@H]([C@H]5O)O)C=C2
cid_450,C1=CC2=NC(N=C2C=C1)N
cid_451,C1=CC2=NC=CN=C2C=C1/C=C\3/C(=O)NC(=O)S3
cid_452,C1=CC=C(C(=C1)/C=N/OCCC(=O)O)C(F)(F)F
cid_453,C1=CC=C(C(=C1)C(=O)N)NC2=NC(=NC=C2)NC3=CC(=CC=C3)O
cid_454,C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)Cl)NCC3=CC=NC=C3
cid_455,C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)O)O
cid_456,C1=CC=C(C(=C1)C(=O)NO)O
cid_457,C1=CC=C(C(=C1)C(=O)O)N
cid_458,C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F
cid_459,C1=CC=C(C(=C1)C(=O)O)O
cid_460,C1=CC=C(C(=C1)C2=NN=C(S2)S(=O)(=O)N)Cl
cid_461,C1=CC=C(C(=C1)C=O)C=O
cid_462,C1=CC=C(C(=C1)C=O)Cl
cid_463,C1=CC=C(C(=C1)CO)N
cid_464,C1=CC=C(C(=C1)NC(=O)C2=CC=C(C=C2)N3C=CC=CC3=O)S(=O)(=O)NC4=NC=C(C=C4)Cl
cid_465,C1=CC=C(C(=C1)O)O
cid_466,C1=CC=C(C=C1)C(=O)C2=C(C(=C(C=C2)O)O)[N+](=O)[O-]
cid_467,C1=CC=C(C=C1)C(=O)CO
cid_468,C1=CC=C(C=C1)C(=O)NC(CCCN=C(N)N)C(=O)N
cid_469,C1=CC=C(C=C1)C(=O)NC2=NNC3=C2C=C(C=C3)NC(=O)[C@@H](CCN)C4=CC(=CC=C4)Cl
cid_470,C1=CC=C(C=C1)C(=O)NO
cid_471,C1=CC=C(C=C1)C(C#N)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O
cid_472,C1=CC=C(C=C1)C(C(=O)O)N
cid_473,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4
cid_474,C1=CC=C(C=C1)C(CCN)OC2=CC=C(C=C2)C(F)(F)F
cid_475,C1=CC=C(C=C1)C(CNC2=C(C(=C(C=C2)Cl)CC(=O)NCCON=C(N)N)F)(F)F
cid_476,C1=CC=C(C=C1)C2=C(C(=C(S2)C(=O)O)OCC(=O)O)Br
cid_477,C1=CC=C(C=C1)C2=C(C(=CC=C2)C3=CC4=CC(=C(C=C4N3)Cl)C(=[NH2+])N)O
cid_478,C1=CC=C(C=C1)C2=C(NC3=C2C=C(C=C3)S(=O)(=O)N)C(=O)NN
cid_479,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O
cid_480,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C4=CC=CC=C4C=C3
cid_481,C1=CC=C(C=C1)C2=CC(=O)OC3=C2C=CC(=C3O)O
cid_482,C1=CC=C(C=C1)C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O
cid_483,C1=CC=C(C=C1)C2=CC3=C(C4=C(N3CCC(=O)O)C=CC(=C4)O)C5=C2C(=O)NC5=O
cid_484,C1=CC=C(C=C1)C2=CC3=C(C=C2)NN=C3N
cid_485,C1=CC=C(C=C1)C2=CC=C(C=C2)CN3C=CN=C3
cid_486,C1=CC=C(C=C1)C2=CC=C(C=C2)S(=O)(=O)N(CCO)CC(=O)NO
cid_487,C1=CC=C(C=C1)C2=CN3C(=CN=C3C(=C2)NCC4=CN=CN=C4)Br
cid_488,C1=CC=C(C=C1)C2=CN=C(C3=CN=CN32)NC4=CC=CC=C4Cl
cid_489,C1=CC=C(C=C1)C2=NN3C=CC=CC3=C2C4=CC5=C(NN=C5N=N4)N
cid_490,C1=CC=C(C=C1)C2C(=O)N=C(O2)N
cid_491,C1=CC=C(C=C1)CC(=O)NC(=O)N
cid_492,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C2=CC=CC=C2
cid_493,C1=CC=C(C=C1)CC/C=C/C2=CC=CC=C2
cid_494,C1=CC=C(C=C1)CCC(=O)NC2=CC3=C(C=C2)C=CN3CC[C@H](CO)N4C=C(N=C4)C(=O)N
cid_495,C1=CC=C(C=C1)CCC2=CC=CC=C2
cid_496,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O
cid_497,C1=CC=C(C=C1)CCCP(=O)(C[C@@H](C2=CC(=CC=C2)N=C(N)N)C(=O)O)O
cid_498,C1=CC=C(C=C1)CCNN
cid_499,C1=CC=C(C=C1)CN
cid_500,C1=CC=C(C=C1)CN(CC2=CC=CC=C2)C(=O)[C@H](CC(=O)N(CC(=O)O)N)O
cid_501,C1=CC=C(C=C1)CN2C=CN=C2
cid_502,C1=CC=C(C=C1)CNC2=C(N=CC=C2)N
cid_503,C1=CC=C(C=C1)CNC2=CC=CC(=C2)C3=C(C(=C(S3)C(=O)O)OCC(=O)O)Br
cid_504,C1=CC=C(C=C1)CNC2=NC=NC3=C2N=CN3C4C(C(C(O4)CO)O)O
cid_505,C1=CC=C(C=C1)CNC=O
cid_506,C1=CC=C(C=C1)CN[C@@H](C2=CC=CC=C2)P(=O)(O)O
cid_507,C1=CC=C(C=C1)COC2=C(N=CC=C2)N
cid_508,C1=CC=C(C=C1)COC2=CC=C(C=C2)NC(=O)CC[C@@H](C(=O)O)N
cid_509,C1=CC=C(C=C1)COC2=CC=C(C=C2)NC(=O)CN
cid_510,C1=CC=C(C=C1)COC=O
cid_511,C1=CC=C(C=C1)CSC[C@@H](C(=O)O)N
cid_512,C1=CC=C(C=C1)C[C@@H](C(=O)O)N
cid_513,C1=CC=C(C=C1)C[C@@H](C(=O)O)O
cid_514,C1=CC=C(C=C1)C[C@@H](C(=O)O)OC2=CC=C(C=C2)C3=CC=CC=C3
cid_515,C1=CC=C(C=C1)C[C@H](CS)C(=O)NCC(=O)O
cid_516,C1=CC=C(C=C1)Cl
cid_517,C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N
cid_518,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])Cl
cid_519,C1=CC=C(C=C1)NC(=O)C2=CC=NN2
cid_520,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO
cid_521,C1=CC=C(C=C1)NC2=CC=CC3=C2C(=CC=C3)S(=O)(=O)O
cid_522,C1=CC=C(C=C1)NC2=NC(=O)C3=C(N2)N(C=N3)CCCCO
cid_523,C1=CC=C(C=C1)NC2=NC=NC3=C2N=CN3C4C(C(C(O4)CO)O)O
cid_524,C1=CC=C(C=C1)NCC2=CN=CC=C2
cid_525,C1=CC=C(C=C1)O
cid_526,C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O
cid_527,C1=CC=C(C=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC=C(C=C3)C(=N)N
cid_528,C1=CC=C(C=C1)OP(=O)(O)O
cid_529,C1=CC=C(C=C1)S(=O)(=O)NC2=NN=C(S2)S(=O)(=O)N
cid_530,C1=CC=C(C=C1)[C@@H]2[C@@H]([C@@H]2C(=O)O)C(C(=O)O)N
cid_531,C1=CC=C(C=C1)[C@H](C(=O)NC2=CC=C(C=C2)C3=CC=CC=C3S(=O)(=O)N)NC(=O)C4=CC=CC(=C4)C(=N)N
cid_532,C1=CC=C(C=C1)[C@H](C(=O)O)S(=O)(=O)O
cid_533,C1=CC=C(C=C1)[C@H]2[C@H]([C@@H]2C(=O)O)C(C(=O)O)N
cid_534,C1=CC=C2C(=C1)/C(=C/C3=CC=C(C=C3)O)/C(=O)N2
cid_535,C1=CC=C2C(=C1)C(=C(N2)C3=C4C=CC=CC4=NC3=O)NO
cid_536,C1=CC=C2C(=C1)C(=C(OC2=O)Cl)Cl
cid_537,C1=CC=C2C(=C1)C(=C3N2C4=CC=CC=C4C(=O)N3)CC(=O)O
cid_538,C1=CC=C2C(=C1)C(=CN2)CC(=O)N
cid_539,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N
cid_540,C1=CC=C2C(=C1)C(=CN2)CCN
cid_541,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)N)N
cid_542,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N
cid_543,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)O)N
cid_544,C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O
cid_545,C1=CC=C2C(=C1)C(=NN2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)N
cid_546,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N
cid_547,C1=CC=C2C(=C1)C(=O)C(=O)N2
cid_548,C1=CC=C2C(=C1)C(=O)C=CO2
